task_id,onet_soc_code,automation_share,augmentation_share,source
17327,29-1141.02,0.187755,0.812245,anthropic_economic_index_2025_03_27
17314,29-1141.02,0.163531,0.836469,anthropic_economic_index_2025_03_27
18339,29-1141.03,0.475840,0.524160,anthropic_economic_index_2025_03_27
18341,29-1141.03,0.000000,1.000000,anthropic_economic_index_2025_03_27
18342,29-1141.03,0.425000,0.575000,anthropic_economic_index_2025_03_27
18010,29-1141.04,0.000000,1.000000,anthropic_economic_index_2025_03_27
20417,29-1141.04,0.403990,0.596010,anthropic_economic_index_2025_03_27
18012,29-1141.04,0.272727,0.727273,anthropic_economic_index_2025_03_27
18020,29-1141.04,0.450000,0.550000,anthropic_economic_index_2025_03_27
18443,29-1161.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
18447,29-1161.00,0.321429,0.678571,anthropic_economic_index_2025_03_27
18449,29-1161.00,0.538462,0.461538,anthropic_economic_index_2025_03_27
18456,29-1161.00,0.430622,0.569378,anthropic_economic_index_2025_03_27
18460,29-1161.00,0.423729,0.576271,anthropic_economic_index_2025_03_27
18457,29-1161.00,0.370968,0.629032,anthropic_economic_index_2025_03_27
18451,29-1161.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
18393,29-1171.00,0.194969,0.805031,anthropic_economic_index_2025_03_27
18382,29-1171.00,0.321569,0.678431,anthropic_economic_index_2025_03_27
18378,29-1171.00,0.184874,0.815126,anthropic_economic_index_2025_03_27
18397,29-1171.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
18398,29-1171.00,0.327586,0.672414,anthropic_economic_index_2025_03_27
18680,29-1181.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
18683,29-1181.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
22701,29-1212.00,0.214286,0.785714,anthropic_economic_index_2025_03_27
7773,29-1215.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
7775,29-1215.00,0.214286,0.785714,anthropic_economic_index_2025_03_27
7776,29-1215.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
7782,29-1215.00,0.395833,0.604167,anthropic_economic_index_2025_03_27
20121,29-1215.00,0.419643,0.580357,anthropic_economic_index_2025_03_27
7786,29-1216.00,0.371429,0.628571,anthropic_economic_index_2025_03_27
7793,29-1216.00,0.214286,0.785714,anthropic_economic_index_2025_03_27
7794,29-1216.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
7790,29-1216.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
7803,29-1216.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
7806,29-1218.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
7810,29-1218.00,0.371429,0.628571,anthropic_economic_index_2025_03_27
7805,29-1218.00,0.214286,0.785714,anthropic_economic_index_2025_03_27
7807,29-1218.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
7812,29-1218.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
7821,29-1221.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
7820,29-1221.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
7824,29-1221.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
7823,29-1221.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
7826,29-1221.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
7831,29-1221.00,0.395833,0.604167,anthropic_economic_index_2025_03_27
17194,29-1222.00,0.478261,0.521739,anthropic_economic_index_2025_03_27
17192,29-1222.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
17187,29-1222.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
17183,29-1222.00,0.511111,0.488889,anthropic_economic_index_2025_03_27
1827,29-1223.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
1832,29-1223.00,0.530303,0.469697,anthropic_economic_index_2025_03_27
15230,29-1223.00,0.173729,0.826271,anthropic_economic_index_2025_03_27
17242,29-1224.00,0.334416,0.665584,anthropic_economic_index_2025_03_27
17248,29-1224.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
17252,29-1224.00,0.160377,0.839623,anthropic_economic_index_2025_03_27
17243,29-1224.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
17239,29-1224.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
17251,29-1224.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
17069,29-1229.01,0.113527,0.886473,anthropic_economic_index_2025_03_27
17070,29-1229.01,0.298137,0.701863,anthropic_economic_index_2025_03_27
17063,29-1229.01,0.000000,1.000000,anthropic_economic_index_2025_03_27
17071,29-1229.01,0.391534,0.608466,anthropic_economic_index_2025_03_27
17201,29-1229.04,0.382022,0.617978,anthropic_economic_index_2025_03_27
17212,29-1229.05,0.000000,1.000000,anthropic_economic_index_2025_03_27
17225,29-1229.05,0.000000,1.000000,anthropic_economic_index_2025_03_27
17281,29-1229.06,0.000000,1.000000,anthropic_economic_index_2025_03_27
17176,29-1241.00,0.197368,0.802632,anthropic_economic_index_2025_03_27
17171,29-1241.00,0.576271,0.423729,anthropic_economic_index_2025_03_27
17163,29-1241.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
17159,29-1241.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
22748,29-1242.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
17370,29-1291.00,0.428571,0.571429,anthropic_economic_index_2025_03_27
17364,29-1291.00,0.305085,0.694915,anthropic_economic_index_2025_03_27
17369,29-1291.00,0.281250,0.718750,anthropic_economic_index_2025_03_27
18537,29-1292.00,0.222222,0.777778,anthropic_economic_index_2025_03_27
18412,29-1299.01,0.000000,1.000000,anthropic_economic_index_2025_03_27
18413,29-1299.01,0.000000,1.000000,anthropic_economic_index_2025_03_27
18420,29-1299.01,0.122172,0.877828,anthropic_economic_index_2025_03_27
18416,29-1299.01,0.000000,1.000000,anthropic_economic_index_2025_03_27
18431,29-1299.02,0.271739,0.728261,anthropic_economic_index_2025_03_27
18436,29-1299.02,0.500000,0.500000,anthropic_economic_index_2025_03_27
1890,29-2011.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
1886,29-2011.00,0.447059,0.552941,anthropic_economic_index_2025_03_27
1893,29-2011.00,0.097403,0.902597,anthropic_economic_index_2025_03_27
1895,29-2011.00,0.521053,0.478947,anthropic_economic_index_2025_03_27
17387,29-2011.01,0.414201,0.585799,anthropic_economic_index_2025_03_27
22783,29-2011.04,0.484848,0.515152,anthropic_economic_index_2025_03_27
22793,29-2011.04,0.000000,1.000000,anthropic_economic_index_2025_03_27
1915,29-2012.00,0.552632,0.447368,anthropic_economic_index_2025_03_27
1905,29-2012.00,0.510135,0.489865,anthropic_economic_index_2025_03_27
4129,29-2031.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
4143,29-2031.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
15237,29-2031.00,0.619048,0.380952,anthropic_economic_index_2025_03_27
4155,29-2033.00,0.533742,0.466258,anthropic_economic_index_2025_03_27
4150,29-2033.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
22808,29-2034.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
19238,29-2035.00,0.401575,0.598425,anthropic_economic_index_2025_03_27
19222,29-2035.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
20421,29-2051.00,0.545455,0.454545,anthropic_economic_index_2025_03_27
4169,29-2051.00,0.450801,0.549199,anthropic_economic_index_2025_03_27
4173,29-2051.00,0.389610,0.610390,anthropic_economic_index_2025_03_27
4166,29-2051.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
1940,29-2052.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
1941,29-2052.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
4195,29-2056.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
22890,29-2072.00,0.280899,0.719101,anthropic_economic_index_2025_03_27
22880,29-2072.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
22888,29-2072.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
22878,29-2072.00,0.529412,0.470588,anthropic_economic_index_2025_03_27
22881,29-2072.00,0.443750,0.556250,anthropic_economic_index_2025_03_27
22879,29-2072.00,0.269231,0.730769,anthropic_economic_index_2025_03_27
22893,29-2072.00,0.785714,0.214286,anthropic_economic_index_2025_03_27
17668,29-2099.08,0.396552,0.603448,anthropic_economic_index_2025_03_27
17671,29-2099.08,0.000000,1.000000,anthropic_economic_index_2025_03_27
17667,29-2099.08,0.227642,0.772358,anthropic_economic_index_2025_03_27
17676,29-2099.08,0.465116,0.534884,anthropic_economic_index_2025_03_27
17674,29-2099.08,0.418283,0.581717,anthropic_economic_index_2025_03_27
22895,29-9021.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
22897,29-9021.00,0.416667,0.583333,anthropic_economic_index_2025_03_27
22900,29-9021.00,0.443750,0.556250,anthropic_economic_index_2025_03_27
22903,29-9021.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
22904,29-9021.00,0.462963,0.537037,anthropic_economic_index_2025_03_27
22906,29-9021.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
4229,29-9091.00,0.308824,0.691176,anthropic_economic_index_2025_03_27
4233,29-9091.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
4234,29-9091.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
17500,29-9092.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
17507,29-9092.00,0.163022,0.836978,anthropic_economic_index_2025_03_27
17517,29-9092.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
17501,29-9092.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
17515,29-9092.00,0.555556,0.444444,anthropic_economic_index_2025_03_27
17485,29-9099.01,0.126437,0.873563,anthropic_economic_index_2025_03_27
17498,29-9099.01,0.132743,0.867257,anthropic_economic_index_2025_03_27
17494,29-9099.01,0.000000,1.000000,anthropic_economic_index_2025_03_27
4249,31-1121.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
2371,31-1122.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
2379,31-1122.00,0.480519,0.519481,anthropic_economic_index_2025_03_27
2375,31-1122.00,0.500000,0.500000,anthropic_economic_index_2025_03_27
19345,31-1131.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
4267,31-2011.00,0.267442,0.732558,anthropic_economic_index_2025_03_27
7879,31-9011.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
7878,31-9011.00,0.197368,0.802632,anthropic_economic_index_2025_03_27
7882,31-9011.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
20757,31-9011.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
2029,31-9092.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
9421,31-9094.00,0.428571,0.571429,anthropic_economic_index_2025_03_27
9414,31-9094.00,0.367781,0.632219,anthropic_economic_index_2025_03_27
9413,31-9094.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
9415,31-9094.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
9417,31-9094.00,0.509091,0.490909,anthropic_economic_index_2025_03_27
20254,31-9094.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
20579,31-9095.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
4323,31-9096.00,0.196319,0.803681,anthropic_economic_index_2025_03_27
4329,31-9096.00,0.532258,0.467742,anthropic_economic_index_2025_03_27
4330,31-9096.00,0.553571,0.446429,anthropic_economic_index_2025_03_27
19376,31-9097.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
17541,31-9099.01,1.000000,0.000000,anthropic_economic_index_2025_03_27
17540,31-9099.01,0.361111,0.638889,anthropic_economic_index_2025_03_27
23029,33-3021.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
17555,33-3021.06,1.000000,0.000000,anthropic_economic_index_2025_03_27
17549,33-3021.06,0.000000,1.000000,anthropic_economic_index_2025_03_27
17556,33-3021.06,1.000000,0.000000,anthropic_economic_index_2025_03_27
17544,33-3021.06,0.210526,0.789474,anthropic_economic_index_2025_03_27
7933,33-3031.00,0.322034,0.677966,anthropic_economic_index_2025_03_27
23053,33-3051.00,0.234043,0.765957,anthropic_economic_index_2025_03_27
23076,33-3051.00,0.412073,0.587927,anthropic_economic_index_2025_03_27
9450,33-3051.04,0.133987,0.866013,anthropic_economic_index_2025_03_27
9453,33-3051.04,0.000000,1.000000,anthropic_economic_index_2025_03_27
13095,33-9021.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
13097,33-9021.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
2134,33-9032.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
2137,33-9032.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
11119,33-9091.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
15356,33-9093.00,0.534884,0.465116,anthropic_economic_index_2025_03_27
17560,33-9099.02,0.507246,0.492754,anthropic_economic_index_2025_03_27
17570,33-9099.02,0.590909,0.409091,anthropic_economic_index_2025_03_27
17579,33-9099.02,1.000000,0.000000,anthropic_economic_index_2025_03_27
11128,35-1011.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
11136,35-1011.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
11142,35-1011.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
5058,35-2011.00,0.436019,0.563981,anthropic_economic_index_2025_03_27
5066,35-2011.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
2176,35-2014.00,0.496732,0.503268,anthropic_economic_index_2025_03_27
2172,35-2014.00,0.362117,0.637883,anthropic_economic_index_2025_03_27
2169,35-2014.00,0.288136,0.711864,anthropic_economic_index_2025_03_27
2186,35-2014.00,0.527094,0.472906,anthropic_economic_index_2025_03_27
2190,35-2015.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
2197,35-2021.00,0.219512,0.780488,anthropic_economic_index_2025_03_27
2241,35-3011.00,0.402778,0.597222,anthropic_economic_index_2025_03_27
23099,35-3023.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
23106,35-3023.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
2287,35-3031.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
2294,35-3031.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
11154,35-3041.00,0.545455,0.454545,anthropic_economic_index_2025_03_27
2302,35-9031.00,0.357143,0.642857,anthropic_economic_index_2025_03_27
9520,37-1011.00,0.417293,0.582707,anthropic_economic_index_2025_03_27
9530,37-1011.00,0.256318,0.743682,anthropic_economic_index_2025_03_27
11223,37-1012.00,0.283871,0.716129,anthropic_economic_index_2025_03_27
13125,37-3013.00,0.178947,0.821053,anthropic_economic_index_2025_03_27
23162,39-1014.00,0.722222,0.277778,anthropic_economic_index_2025_03_27
23163,39-1014.00,0.283019,0.716981,anthropic_economic_index_2025_03_27
13143,39-1022.00,0.283019,0.716981,anthropic_economic_index_2025_03_27
5076,39-2021.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
20767,39-3031.00,0.359649,0.640351,anthropic_economic_index_2025_03_27
5116,39-3091.00,0.423313,0.576687,anthropic_economic_index_2025_03_27
9617,39-3092.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
9633,39-3092.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
4466,39-3093.00,0.275000,0.725000,anthropic_economic_index_2025_03_27
23184,39-4012.00,0.390476,0.609524,anthropic_economic_index_2025_03_27
3339,39-4031.00,0.390476,0.609524,anthropic_economic_index_2025_03_27
8057,39-5011.00,0.392857,0.607143,anthropic_economic_index_2025_03_27
14805,39-5091.00,0.336842,0.663158,anthropic_economic_index_2025_03_27
14815,39-5091.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
14820,39-5093.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
20258,39-5094.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
2315,39-6011.00,0.373057,0.626943,anthropic_economic_index_2025_03_27
4529,39-6012.00,0.474699,0.525301,anthropic_economic_index_2025_03_27
4530,39-6012.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
4547,39-7011.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
4552,39-7011.00,0.388889,0.611111,anthropic_economic_index_2025_03_27
13155,39-7012.00,0.420495,0.579505,anthropic_economic_index_2025_03_27
13156,39-7012.00,0.517857,0.482143,anthropic_economic_index_2025_03_27
13164,39-7012.00,0.500000,0.500000,anthropic_economic_index_2025_03_27
13165,39-7012.00,0.485714,0.514286,anthropic_economic_index_2025_03_27
18757,39-9011.00,0.567164,0.432836,anthropic_economic_index_2025_03_27
18759,39-9011.00,0.650350,0.349650,anthropic_economic_index_2025_03_27
2357,39-9011.01,0.000000,1.000000,anthropic_economic_index_2025_03_27
2353,39-9011.01,1.000000,0.000000,anthropic_economic_index_2025_03_27
2360,39-9011.01,0.000000,1.000000,anthropic_economic_index_2025_03_27
4561,39-9031.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
4560,39-9031.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
4570,39-9031.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
4577,39-9031.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
6974,39-9041.00,0.561404,0.438596,anthropic_economic_index_2025_03_27
6972,39-9041.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
6980,39-9041.00,0.480392,0.519608,anthropic_economic_index_2025_03_27
657,41-1011.00,0.306569,0.693431,anthropic_economic_index_2025_03_27
9660,41-1012.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
2400,41-2011.00,0.396226,0.603774,anthropic_economic_index_2025_03_27
2403,41-2011.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
18765,41-2011.00,0.333333,0.666667,anthropic_economic_index_2025_03_27
2408,41-2011.00,0.215655,0.784345,anthropic_economic_index_2025_03_27
687,41-2021.00,0.339286,0.660714,anthropic_economic_index_2025_03_27
691,41-2021.00,0.405941,0.594059,anthropic_economic_index_2025_03_27
692,41-2021.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
680,41-2021.00,0.412763,0.587237,anthropic_economic_index_2025_03_27
2430,41-2022.00,0.386831,0.613169,anthropic_economic_index_2025_03_27
2426,41-2022.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
694,41-2031.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
700,41-2031.00,0.372881,0.627119,anthropic_economic_index_2025_03_27
701,41-2031.00,0.152745,0.847255,anthropic_economic_index_2025_03_27
702,41-2031.00,0.419355,0.580645,anthropic_economic_index_2025_03_27
4580,41-3011.00,0.161290,0.838710,anthropic_economic_index_2025_03_27
4592,41-3011.00,0.416667,0.583333,anthropic_economic_index_2025_03_27
4594,41-3011.00,0.370968,0.629032,anthropic_economic_index_2025_03_27
720,41-3021.00,0.330882,0.669118,anthropic_economic_index_2025_03_27
727,41-3021.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
731,41-3021.00,0.397059,0.602941,anthropic_economic_index_2025_03_27
736,41-3021.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
23196,41-3031.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
23203,41-3031.00,0.326923,0.673077,anthropic_economic_index_2025_03_27
23204,41-3031.00,0.317568,0.682432,anthropic_economic_index_2025_03_27
23207,41-3031.00,0.587678,0.412322,anthropic_economic_index_2025_03_27
23208,41-3031.00,0.331081,0.668919,anthropic_economic_index_2025_03_27
23209,41-3031.00,0.293333,0.706667,anthropic_economic_index_2025_03_27
23210,41-3031.00,0.217544,0.782456,anthropic_economic_index_2025_03_27
23206,41-3031.00,0.486486,0.513514,anthropic_economic_index_2025_03_27
23212,41-3031.00,0.138182,0.861818,anthropic_economic_index_2025_03_27
23214,41-3031.00,0.445161,0.554839,anthropic_economic_index_2025_03_27
23215,41-3031.00,0.297071,0.702929,anthropic_economic_index_2025_03_27
23211,41-3031.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
741,41-3041.00,0.428571,0.571429,anthropic_economic_index_2025_03_27
738,41-3041.00,0.531250,0.468750,anthropic_economic_index_2025_03_27
742,41-3041.00,0.558824,0.441176,anthropic_economic_index_2025_03_27
11241,41-4011.00,0.320755,0.679245,anthropic_economic_index_2025_03_27
11237,41-4011.00,0.245000,0.755000,anthropic_economic_index_2025_03_27
20609,41-4011.00,0.500000,0.500000,anthropic_economic_index_2025_03_27
11261,41-4011.00,0.441176,0.558824,anthropic_economic_index_2025_03_27
20610,41-4011.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
11246,41-4011.00,0.474654,0.525346,anthropic_economic_index_2025_03_27
20614,41-4011.00,0.109244,0.890756,anthropic_economic_index_2025_03_27
11267,41-4011.00,0.230769,0.769231,anthropic_economic_index_2025_03_27
17664,41-4011.07,0.337500,0.662500,anthropic_economic_index_2025_03_27
8113,41-4012.00,0.262238,0.737762,anthropic_economic_index_2025_03_27
8122,41-4012.00,0.243590,0.756410,anthropic_economic_index_2025_03_27
8128,41-4012.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
8118,41-4012.00,0.480000,0.520000,anthropic_economic_index_2025_03_27
13196,41-9011.00,0.523179,0.476821,anthropic_economic_index_2025_03_27
13201,41-9011.00,0.276243,0.723757,anthropic_economic_index_2025_03_27
13200,41-9011.00,0.349462,0.650538,anthropic_economic_index_2025_03_27
4603,41-9021.00,0.473684,0.526316,anthropic_economic_index_2025_03_27
4604,41-9021.00,0.450000,0.550000,anthropic_economic_index_2025_03_27
4605,41-9021.00,0.262931,0.737069,anthropic_economic_index_2025_03_27
4608,41-9021.00,0.426667,0.573333,anthropic_economic_index_2025_03_27
4607,41-9021.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
4617,41-9021.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
2445,41-9022.00,0.509434,0.490566,anthropic_economic_index_2025_03_27
2449,41-9022.00,0.355556,0.644444,anthropic_economic_index_2025_03_27
2446,41-9022.00,0.440994,0.559006,anthropic_economic_index_2025_03_27
2453,41-9022.00,0.263158,0.736842,anthropic_economic_index_2025_03_27
2450,41-9022.00,0.647059,0.352941,anthropic_economic_index_2025_03_27
2459,41-9022.00,0.243363,0.756637,anthropic_economic_index_2025_03_27
2468,41-9022.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
9682,41-9031.00,0.388889,0.611111,anthropic_economic_index_2025_03_27
9692,41-9031.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
9679,41-9031.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
9688,41-9031.00,0.391304,0.608696,anthropic_economic_index_2025_03_27
9696,41-9031.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
9687,41-9031.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
4620,41-9041.00,0.303226,0.696774,anthropic_economic_index_2025_03_27
4623,41-9041.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
13233,41-9091.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
13236,41-9091.00,0.202381,0.797619,anthropic_economic_index_2025_03_27
9703,43-1011.00,0.201117,0.798883,anthropic_economic_index_2025_03_27
9713,43-1011.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
9716,43-1011.00,0.364780,0.635220,anthropic_economic_index_2025_03_27
9715,43-1011.00,0.848958,0.151042,anthropic_economic_index_2025_03_27
9722,43-1011.00,0.722500,0.277500,anthropic_economic_index_2025_03_27
9718,43-1011.00,0.348958,0.651042,anthropic_economic_index_2025_03_27
4640,43-2011.00,0.463386,0.536614,anthropic_economic_index_2025_03_27
2474,43-3011.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
2477,43-3011.00,0.390244,0.609756,anthropic_economic_index_2025_03_27
2479,43-3011.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
23240,43-3021.00,0.476190,0.523810,anthropic_economic_index_2025_03_27
23242,43-3021.00,0.700000,0.300000,anthropic_economic_index_2025_03_27
23243,43-3021.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
2487,43-3031.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
2497,43-3031.00,0.557940,0.442060,anthropic_economic_index_2025_03_27
2490,43-3031.00,0.389474,0.610526,anthropic_economic_index_2025_03_27
2489,43-3031.00,0.470588,0.529412,anthropic_economic_index_2025_03_27
18561,43-3031.00,0.634146,0.365854,anthropic_economic_index_2025_03_27
2507,43-3031.00,0.545455,0.454545,anthropic_economic_index_2025_03_27
2508,43-3031.00,0.629870,0.370130,anthropic_economic_index_2025_03_27
2492,43-3031.00,0.550000,0.450000,anthropic_economic_index_2025_03_27
4676,43-3041.00,0.436620,0.563380,anthropic_economic_index_2025_03_27
2523,43-3051.00,0.292929,0.707071,anthropic_economic_index_2025_03_27
2540,43-3061.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
2555,43-3071.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
2570,43-3071.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
20622,43-4011.00,0.589744,0.410256,anthropic_economic_index_2025_03_27
11277,43-4021.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
11280,43-4021.00,0.459382,0.540618,anthropic_economic_index_2025_03_27
11272,43-4021.00,0.333333,0.666667,anthropic_economic_index_2025_03_27
11278,43-4021.00,0.517544,0.482456,anthropic_economic_index_2025_03_27
23282,43-4031.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
23288,43-4031.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
23285,43-4031.00,0.394737,0.605263,anthropic_economic_index_2025_03_27
23291,43-4031.00,0.432432,0.567568,anthropic_economic_index_2025_03_27
23281,43-4031.00,0.554054,0.445946,anthropic_economic_index_2025_03_27
23274,43-4031.00,0.486111,0.513889,anthropic_economic_index_2025_03_27
23273,43-4031.00,0.198020,0.801980,anthropic_economic_index_2025_03_27
23268,43-4031.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
23303,43-4041.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
23306,43-4041.00,0.339056,0.660944,anthropic_economic_index_2025_03_27
18565,43-4051.00,0.363636,0.636364,anthropic_economic_index_2025_03_27
2579,43-4051.00,0.390805,0.609195,anthropic_economic_index_2025_03_27
2587,43-4051.00,0.216867,0.783133,anthropic_economic_index_2025_03_27
9734,43-4061.00,0.159011,0.840989,anthropic_economic_index_2025_03_27
9732,43-4061.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
2599,43-4071.00,0.512821,0.487179,anthropic_economic_index_2025_03_27
2602,43-4071.00,0.209836,0.790164,anthropic_economic_index_2025_03_27
2620,43-4081.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
18567,43-4081.00,0.308824,0.691176,anthropic_economic_index_2025_03_27
2627,43-4111.00,0.425455,0.574545,anthropic_economic_index_2025_03_27
2634,43-4111.00,0.589109,0.410891,anthropic_economic_index_2025_03_27
2629,43-4111.00,0.685876,0.314124,anthropic_economic_index_2025_03_27
2637,43-4111.00,0.340782,0.659218,anthropic_economic_index_2025_03_27
2646,43-4121.00,0.395105,0.604895,anthropic_economic_index_2025_03_27
2647,43-4121.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
2658,43-4121.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
2654,43-4121.00,0.500000,0.500000,anthropic_economic_index_2025_03_27
18775,43-4121.00,0.377778,0.622222,anthropic_economic_index_2025_03_27
11293,43-4131.00,0.469388,0.530612,anthropic_economic_index_2025_03_27
11299,43-4131.00,0.397436,0.602564,anthropic_economic_index_2025_03_27
2669,43-4151.00,0.482143,0.517857,anthropic_economic_index_2025_03_27
18572,43-4161.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
2687,43-4161.00,0.207317,0.792683,anthropic_economic_index_2025_03_27
2691,43-4161.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
